video_name,label
abseiling/cxcHylfdYUI_000057_000067.mp4,0
abseiling/cy9QSDbFE68_000154_000164.mp4,0
abseiling/cZCc1OO24dA_000002_000012.mp4,0
abseiling/d6CJ9YNSQqE_000030_000040.mp4,0
abseiling/D8Bk1DkXqos_000115_000125.mp4,0
abseiling/D8RIlFvjUNQ_000277_000287.mp4,0
abseiling/Dd2XBVw4flk_000162_000172.mp4,0
abseiling/DD7SHZXLtXw_000017_000027.mp4,0
abseiling/ddJ_Y9ZleAo_000027_000037.mp4,0
abseiling/DF2thKxXqvc_000095_000105.mp4,0
abseiling/D-FB9nUwyZs_000543_000553.mp4,0
abseiling/DFcDhzpdxL0_000034_000044.mp4,0
abseiling/Dg3lq0ECxXE_000004_000014.mp4,0
abseiling/dg5_Bx88dsE_000516_000526.mp4,0
abseiling/DGJMOYAqQkA_000000_000010.mp4,0
abseiling/Dgm4OV7de_E_000011_000021.mp4,0
abseiling/dgXIyQuybpQ_000074_000084.mp4,0
abseiling/DiQNYLb2svU_000042_000052.mp4,0
abseiling/dkfFNbkGFAY_000045_000055.mp4,0
abseiling/dlo2JVW5Z9g_000008_000018.mp4,0
abseiling/dMBxA3ZtLqY_000013_000023.mp4,0
abseiling/dmgYPVqhbXc_000237_000247.mp4,0
abseiling/dmR21g0D1No_000114_000124.mp4,0
abseiling/DP6vmNlopRo_000019_000029.mp4,0
abseiling/DpAPeQ61Gqo_000190_000200.mp4,0
abseiling/DPUdSrSqPX4_000023_000033.mp4,0
abseiling/dQwfb1l-3dM_000182_000192.mp4,0
abseiling/DrbcRsdFN7c_000002_000012.mp4,0
abseiling/DUxaQ_c9XfI_000029_000039.mp4,0
abseiling/DV4AdEeAVSM_000158_000168.mp4,0
abseiling/dvEr9R6qkuQ_000026_000036.mp4,0
abseiling/dVPMgzG03iY_000011_000021.mp4,0
abseiling/DVvNGwWTTdo_000057_000067.mp4,0
abseiling/dxiQHHuWisA_000096_000106.mp4,0
abseiling/dXUvR8_RhXs_000461_000471.mp4,0
abseiling/DYM59HPH9-s_000028_000038.mp4,0
abseiling/e1GyUkehbPY_000011_000021.mp4,0
abseiling/e2C6U9vJftk_000312_000322.mp4,0
abseiling/E5AsQR4zejI_000002_000012.mp4,0
abseiling/e9WncFzQNxo_000012_000022.mp4,0
abseiling/eA6KqKuVj-I_000022_000032.mp4,0
abseiling/ecSMO-ngFGg_000244_000254.mp4,0
abseiling/EDgbHrT9H0U_000065_000075.mp4,0
abseiling/EDqZWL7RUrQ_000034_000044.mp4,0
abseiling/_EDt9CNqqxk_000260_000270.mp4,0
abseiling/EENhxyHcpYM_000162_000172.mp4,0
abseiling/eErDZyjrIDc_000014_000024.mp4,0
abseiling/eERWadcoROk_000000_000010.mp4,0
abseiling/EEXTrHkPwYQ_000014_000024.mp4,0
abseiling/ef_3RhTWETQ_000129_000139.mp4,0
abseiling/e_GLdSERefQ_000181_000191.mp4,0
abseiling/eHkBHH59-Js_000115_000125.mp4,0
abseiling/eIgOw9_ufIY_000045_000055.mp4,0
abseiling/eNHiZLc3-TY_000033_000043.mp4,0
abseiling/EO5_LkUtyf8_000150_000160.mp4,0
abseiling/eOUfayYugD0_000087_000097.mp4,0
abseiling/ep-AGnCZhPw_000053_000063.mp4,0
abseiling/e_Q667WGYr0_000134_000144.mp4,0
abseiling/eqOM1w1Zff4_000061_000071.mp4,0
abseiling/ERbjTG_ApJg_000087_000097.mp4,0
abseiling/Es1dNzLEQcU_000038_000048.mp4,0
abseiling/ESJ7Ie1mKM0_000062_000072.mp4,0
abseiling/eTKXXDATOLc_000032_000042.mp4,0
abseiling/ETTyuQC9TIA_000074_000084.mp4,0
abseiling/evd0G8YCx8A_000000_000010.mp4,0
abseiling/ewaRyL8GJUo_000011_000021.mp4,0
abseiling/eYol_rlZEsY_000001_000011.mp4,0
abseiling/eyQG6HKjii0_000004_000014.mp4,0
abseiling/f2uK1SvWf5A_000005_000015.mp4,0
abseiling/f7lKr6RdMgY_000234_000244.mp4,0
abseiling/FAG_lOABfJM_000002_000012.mp4,0
abseiling/fa-NXjKejdE_000012_000022.mp4,0
abseiling/fAYmWlgAJU4_000054_000064.mp4,0
abseiling/fAZxq-1K6wI_000022_000032.mp4,0
abseiling/fFyxRK-7rnM_000153_000163.mp4,0
abseiling/Fgx_XsxBl90_000002_000012.mp4,0
abseiling/FHOszybReO8_000000_000010.mp4,0
abseiling/flT-y-P1RHI_000042_000052.mp4,0
abseiling/fMhi-N3HKWM_000081_000091.mp4,0
abseiling/fnaUgVGIp5U_000056_000066.mp4,0
